X,Y,OBJECTID,ID,CRIME_REPORT_ID,AGE,GENDER,RACE_ETHNICITY,CLEARANCE_STATUS,IPV,WEAPON,LOCATION,X_COORD_PUBLIC,Y_COORD_PUBLIC,LATITUDE_PUBLIC,LONGITUDE_PUBLIC,CMPD_PATROL_DIVISION,NPA,CLEARANCE_DATE,CIRCUMSTANCES,COUNCIL_DISTRICT,COMMISSION_DISTRICT,CORRIDOR,CALENDAR_YEAR,CALENDAR_MONTH,DATE_REPORTED
1464749.00005388,559971.000001311,300,300,20210718-2222-03,34,Male,Black,Cleared by Arrest,,Handgun,1100 W SUGAR CREEK RD,1464749,559971,35.275338,-80.793494,North Tryon,138,2021/07/30 00:00:00+00,Other/Unknown,1,3,SUGAR CREEK/I-85,2021,07,2021/07/18 00:00:00+00
1434429.99999647,509645.999929726,301,301,20210715-1425-02,25,Male,Black,Open,,Handgun,9000 NATIONS FORD RD,1434430,509646,35.135539,-80.891849,Steele Creek,116,,Other/Unknown,3,2,,2021,07,2021/07/15 00:00:00+00
1483988.99995963,559341.999946982,302,302,20210713-1208-02,27,Male,Black,Cleared by Arrest,,Handgun,8000 HARRIS STATION BV,1483989,559342,35.274548,-80.729002,University City,192,2021/09/29 00:00:00+00,Drugs,4,3,,2021,07,2021/07/13 00:00:00+00
1490748.99989106,537567.999859899,303,303,20210707-2344-03,18,Male,Black,Cleared by Arrest,,Handgun,6200 TURTLE NECK LN,1490749,537568,35.215051,-80.705103,Hickory Grove,323,2021/07/29 00:00:00+00,Argument,5,4,,2021,07,2021/07/07 00:00:00+00
1435755.99996914,525981.000068054,304,304,20210707-0329-02,32,Female,Black,Open,,Rifle,300 W WOODLAWN RD,1435756,525981,35.180484,-80.888453,Westover,362,,Other/Unknown,3,2,,2021,07,2021/07/07 00:00:00+00
1439717.99991913,533442.999907807,305,305,20210704-1541-00,17,Male,Black,Cleared by Arrest,,Handgun,3100 BANK ST,1439718,533443,35.20119,-80.875668,Westover,30,2021/07/05 00:00:00+00,Gang,3,2,,2021,07,2021/07/04 00:00:00+00
1443684.99985914,552676.000155643,306,306,20210629-2245-00,20,Male,Black,Cleared by Arrest,,Firearm,1100 MAYFIELD TERRACE DR,1443685,552676,35.254231,-80.863599,Metro,85,2021/06/30 00:00:00+00,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2021,06,2021/06/29 00:00:00+00
1474226.00012872,527827.999982983,307,307,20210627-0223-01,31,Male,Black,Cleared by Arrest,,Handgun,5300 E INDEPENDENCE BV,1474226,527828,35.1875,-80.759837,Independence,57,2021/06/29 00:00:00+00,Argument,5,4,,2021,06,2021/06/27 00:00:00+00
1435650.99985105,518378.999852151,308,308,20210626-0046-00,31,Male,White,Cleared by Arrest,,Handgun,5800 WESTPARK DR,1435651,518379,35.159594,-80.888321,Steele Creek,212,2021/06/28 00:00:00+00,Robbery,3,2,,2021,06,2021/06/26 00:00:00+00
1464004.99990147,537276.000115812,309,309,20210620-0149-01,43,Male,Hispanic,Open,,Handgun,1700 EASTCREST DR,1464005,537276,35.212953,-80.794612,Eastway,86,,Robbery,1,4,,2021,06,2021/06/20 00:00:00+00
1472624.00005189,551908.00005123,310,310,20210615-0223-00,26,Male,Black,Cleared by Arrest,,Handgun,5300 WATERWOOD ST,1472624,551908,35.253575,-80.766632,North Tryon,100,2021/06/22 00:00:00+00,Other/Unknown,1,3,,2021,06,2021/06/15 00:00:00+00
1454793.9999508,551722.000095144,311,311,20210612-0332-01,34,Male,Black,Cleared by Arrest,,Handgun,2500 N GRAHAM ST,1454794,551722,35.252178,-80.826335,Metro,369,2021/08/10 00:00:00+00,Argument,1,3,,2021,06,2021/06/12 00:00:00+00
1461584.00015031,530453.999980316,312,312,20210606-0041-01,42,Male,Black,Open,,Handgun,3500 ELLINGTON ST,1461584,530454,35.194091,-80.802302,Providence,370,,Argument,1,4,,2021,06,2021/06/06 00:00:00+00
1445749.99999422,563051.000074893,313,313,20210603-0829-00,57,Male,Black,Cleared by Arrest,,Vehicle,3600 BEATTIES FORD RD,1445750,563051,35.28284,-80.857334,Metro,139,2021/06/03 00:00:00+00,Robbery,2,2,,2021,06,2021/06/03 00:00:00+00
1455581.00001723,573225.000068054,314,314,20210531-0027-00,21,Female,Black,Cleared by Arrest,,Rifle,5500 TWIN BROOK DR,1455581,573225,35.31129,-80.825024,North,117,2023/02/16 00:00:00+00,Other/Unknown,2,3,,2021,05,2021/05/31 00:00:00+00
1468953.99984597,536768.000147566,315,315,20210529-1614-00,29,Female,Hispanic,Cleared by Arrest,Intimate Partner,Unknown,3300 BISCAYNE DR,1468954,536768,35.211802,-80.778015,Eastway,164,2021/07/16 00:00:00+00,Domestic,5,4,,2021,05,2021/05/29 00:00:00+00
1475165.99988914,562615.999960646,316,316,20210524-1715-00,26,Male,Black,Cleared by Arrest,,Firearm,300 CHARGER CT,1475166,562616,35.283117,-80.758754,University City,234,2021/05/26 00:00:00+00,Argument,4,3,,2021,05,2021/05/24 00:00:00+00
1424332.9998493,514244.999918059,317,317,20210521-1238-01,16,Male,Black,Open,,Handgun,7700 S TRYON ST,1424333,514245,35.14764,-80.925913,Steele Creek,307,,Other/Unknown,3,2,,2021,05,2021/05/21 00:00:00+00
1442597.00006664,564504.000121638,318,318,20210521-0410-03,4,Female,Black,Cleared by Arrest,,Physical,3700 BRADEN DR,1442597,564504,35.286669,-80.867989,North,158,2021/05/21 00:00:00+00,Domestic,2,2,,2021,05,2021/05/21 00:00:00+00
1444702.00012173,553333.000153974,319,319,20210517-1258-01,,Male,Black,Open,,Handgun,2500 CELIA AV,1444702,553333,35.256089,-80.860235,Metro,85,,Argument,2,2,BEATTIES FORD/ROZZELLES FERRY,2021,05,2021/05/17 00:00:00+00
1468442.99988373,548438.000101477,320,320,20210515-0021-00,41,Male,Black,Cleared by Arrest,,Handgun,1700 FINCHLEY DR,1468443,548438,35.243837,-80.780426,North Tryon,128,2021/05/17 00:00:00+00,Argument,1,3,,2021,05,2021/05/15 00:00:00+00
1458050.00000048,544844.000071645,321,321,20210513-2123-01,16,Male,Black,Cleared by Arrest,,Handgun,1800 ALLEN ST,1458050,544844,35.233447,-80.815009,Eastway,386,2021/05/14 00:00:00+00,Gang,1,3,,2021,05,2021/05/13 00:00:00+00
1438495.00006856,546109.999836221,322,322,20210513-0103-00,22,Male,Black,Open,,Handgun,2600 FREEDOM DR,1438495,546110,35.235925,-80.880565,Metro,6,,Other/Unknown,3,2,,2021,05,2021/05/13 00:00:00+00
1434602.99997856,531467.999920815,323,323,20210428-0231-00,16,Male,Black,Cleared by Arrest,,Handgun,4400 ROSE RIDGE PL,1434603,531468,35.195497,-80.892662,Westover,362,2021/04/30 00:00:00+00,Other/Unknown,3,2,,2021,04,2021/04/28 00:00:00+00
1424621.99992748,529627.999991894,324,324,20210424-0352-00,30,Female,Black,Cleared by Arrest,Intimate Partner,Physical,2700 YORKMONT RD,1424622,529628,35.189915,-80.925945,Steele Creek,306,2021/04/24 00:00:00+00,Domestic,3,2,,2021,04,2021/04/24 00:00:00+00
1494746.00009914,536239.999891222,325,325,20210421-2035-00,,Male,Black,Cleared by Arrest,,Firearm,9000 ALBEMARLE RD,1494746,536240,35.21159,-80.691647,Hickory Grove,323,2021/04/22 00:00:00+00,Robbery,5,4,,2021,04,2021/04/21 00:00:00+00
1452924.00008188,555084.999930814,326,326,20210420-2117-00,28,Male,Black,Cleared by Arrest,,Handgun,1000 MCARTHUR AV,1452924,555085,35.261322,-80.832806,Metro,363,2021/04/22 00:00:00+00,Argument,1,3,,2021,04,2021/04/20 00:00:00+00
1479124.99984513,542865.000092641,327,327,20210418-2009-02,46,Male,Black,Open,,Firearm,5200 N SHARON AMITY RD,1479125,542865,35.229048,-80.744327,Hickory Grove,168,,Argument,1,4,,2021,04,2021/04/18 00:00:00+00
1477488.99983631,569898.000160396,328,328,20210415-0222-02,28,Male,Black,Cleared by Arrest,,Firearm,8500 N TRYON ST,1477489,569898,35.303235,-80.751401,University City,331,2021/04/16 00:00:00+00,Other/Unknown,4,3,,2021,04,2021/04/15 00:00:00+00
1430528.99992447,542339.000160396,329,329,20210414-2321-00,25,Male,Black,Cleared by Arrest,,Handgun,2800 ROSEMONT ST,1430529,542339,35.225148,-80.906995,Freedom,387,2022/08/16 00:00:00+00,Argument,3,2,FREEDOM DRIVE/WILKINSON,2021,04,2021/04/14 00:00:00+00
1439666.00002314,548049.999893233,330,330,20210410-1502-00,15,Male,Black,Cleared by Arrest,,Firearm,2800 TUCKASEEGEE RD,1439666,548050,35.241315,-80.876767,Metro,293,2021/04/14 00:00:00+00,Gang,3,2,,2021,04,2021/04/10 00:00:00+00
1485482.99992439,534593.999902397,331,331,20210409-1244-02,24,Male,Black,Cleared by Arrest,,Handgun,8700 PARKLAND CR,1485483,534594,35.206631,-80.722559,Hickory Grove,59,2021/05/07 00:00:00+00,Other/Unknown,5,4,,2021,04,2021/04/09 00:00:00+00
1430667.99997455,547979.000035226,332,332,20210404-1346-00,29,Male,Black,Cleared by Arrest,,Firearm,3100 QUEEN CITY DR,1430668,547979,35.240649,-80.906892,Freedom,199,2021/04/20 00:00:00+00,Other/Unknown,3,2,,2021,04,2021/04/04 00:00:00+00
1463122.00002706,533698.000053972,333,333,20210402-1836-00,35,Male,White,Cleared by Arrest,,Firearm,3400 WASHBURN AV,1463122,533698,35.20308,-80.797351,Providence,366,2021/04/29 00:00:00+00,Domestic,1,4,,2021,04,2021/04/02 00:00:00+00
1440535.99992356,505748.999849722,334,334,20210331-2155-01,30,Male,Hispanic,Cleared by Arrest,,Handgun,7900 OAK MEADOW CT,1440536,505749,35.125151,-80.871183,Steele Creek,12,2021/04/20 00:00:00+00,Other/Unknown,6,5,,2021,03,2021/03/31 00:00:00+00
1463827.99992739,581793.999990389,335,335,20210329-1848-03,29,Male,Black,Cleared by Arrest,,Handgun,6400 W SUGAR CREEK RD,1463828,581794,35.335244,-80.797904,University City,278,2021/04/05 00:00:00+00,Robbery,2,3,,2021,03,2021/03/29 00:00:00+00
1445981.9998583,560817.999947727,336,336,20210328-1036-02,21,Female,Black,Cleared by Arrest,,Unknown,3100 FAIRBROOK DR,1445982,560818,35.276717,-80.856417,Metro,123,2021/04/06 00:00:00+00,Other/Unknown,2,2,,2021,03,2021/03/28 00:00:00+00
1445981.9998583,560817.999947727,337,337,20210324-2226-02,21,Male,Black,Cleared by Arrest,,Handgun,3100 FAIRBROOK DR,1445982,560818,35.276717,-80.856417,Metro,123,2021/03/26 00:00:00+00,Drugs,2,2,,2021,03,2021/03/24 00:00:00+00
1430095.0001363,550611.000020564,338,338,20210322-1250-03,26,Male,Black,Cleared by Arrest,,Handgun,3000 TIMBERBROOK DR,1430095,550611,35.247849,-80.908981,Freedom,199,2021/04/02 00:00:00+00,Argument,3,2,,2021,03,2021/03/22 00:00:00+00
1438732.99992064,511336.000158638,339,339,20210315-0011-01,22,Male,Black,Cleared by Arrest,,Rifle,7500 KINGS RIDGE DR,1438733,511336,35.140406,-80.877565,Steele Creek,116,2021/11/12 00:00:00+00,Other/Unknown,3,2,,2021,03,2021/03/15 00:00:00+00
1438732.99992064,511336.000158638,340,340,20210315-0011-01,27,Male,Black,Cleared by Arrest,,Rifle,7500 KINGS RIDGE DR,1438733,511336,35.140406,-80.877565,Steele Creek,116,2021/11/12 00:00:00+00,Other/Unknown,3,2,,2021,03,2021/03/15 00:00:00+00
1480997.00003813,524869.999993473,341,341,20210219-1958-03,25,Male,Other/Unknown,Cleared by Arrest,,Firearm,7600 WATERFORD RIDGE DR,1480997,524870,35.179701,-80.737005,Independence,134,2021/09/23 00:00:00+00,Robbery,5,4,,2021,02,2021/02/19 00:00:00+00
1438944.00015481,543193.000092804,342,342,20210219-0257-00,23,Male,Black,Cleared by Arrest,,Handgun,1900 BERRYHILL RD,1438944,543193,35.227934,-80.878876,Metro,361,2021/06/22 00:00:00+00,Argument,3,2,FREEDOM DRIVE/WILKINSON,2021,02,2021/02/19 00:00:00+00
1483595.00009146,543522.000090972,343,343,20210206-2257-02,16,Male,Black,Open,,Firearm,6600 E W T HARRIS BV,1483595,543522,35.231068,-80.729399,Hickory Grove,247,,Other/Unknown,5,3,,2021,02,2021/02/06 00:00:00+00
1432659.99992755,562084.000040397,344,344,20210131-1037-01,31,Male,Black,Cleared by Arrest,,Firearm,5700 WINDY VALLEY DR,1432660,562084,35.279502,-80.901127,Freedom,190,2021/07/22 00:00:00+00,Other/Unknown,2,2,,2021,01,2021/01/31 00:00:00+00
1449964.00009638,554992.00011681,345,345,20210129-1542-00,28,Male,Black,Cleared by Arrest,,Handgun,1300 LASALLE ST,1449964,554992,35.260916,-80.842714,Metro,374,2021/01/30 00:00:00+00,Other/Unknown,2,3,,2021,01,2021/01/29 00:00:00+00
1440875.99989972,503184.000058472,346,346,20210129-1421-02,26,Male,Black,Cleared by Arrest,,Firearm,8000 RIVERBIRCH DR,1440876,503184,35.118122,-80.869885,Steele Creek,142,2021/02/01 00:00:00+00,Drugs,6,5,,2021,01,2021/01/29 00:00:00+00
1430704.99990055,511678.000130817,347,347,20210128-2214-02,25,Male,Black,Open,,Handgun,7900 S I-77 EXIT 3 RA,1430705,511678,35.140926,-80.904436,Steele Creek,54,,Gang,3,2,,2021,01,2021/01/28 00:00:00+00
1464544.00013581,558388.999884471,348,348,20210126-2102-02,20,Male,Black,Cleared by Arrest,,Handgun,900 W SUGAR CREEK RD,1464544,558389,35.270982,-80.794085,North Tryon,371,2021/01/27 00:00:00+00,Robbery,4,3,SUGAR CREEK/I-85,2021,01,2021/01/26 00:00:00+00
1463238.00012314,559525.999907061,349,349,20210124-0025-00,21,Male,Black,Open,,Firearm,4000 MERLANE DR,1463238,559526,35.274041,-80.798529,North Tryon,138,,Other/Unknown,1,3,SUGAR CREEK/I-85,2021,01,2021/01/24 00:00:00+00
1438496.00006655,539127.000022724,350,350,20210105-1807-01,34,Male,Black,Open,,Handgun,1500 WEST BV,1438496,539127,35.216741,-80.880118,Westover,326,,Other/Unknown,3,2,WEST BOULEVARD,2021,01,2021/01/05 00:00:00+00
1459879.99994938,543081.999986723,351,351,20210104-1348-03,26,Female,White,Cleared by Arrest,Intimate Partner,Vehicle,2000 THE PLAZA,1459880,543082,35.228698,-80.808775,Eastway,378,2021/01/15 00:00:00+00,Domestic,1,4,,2021,01,2021/01/04 00:00:00+00
1414367.00009631,568066.999885395,352,352,20201228-2122-00,51,Male,Black,Cleared by Arrest,,Knife,1600 LEDSON CT,1414367,568067,35.29496,-80.962806,Freedom,332,2020/12/30 00:00:00+00,Argument,2,2,,2020,12,2020/12/28 00:00:00+00
1482036.99992664,555797.000147223,353,353,20201228-2104-00,,Male,Hispanic,Open,,Knife,9500 NEWELL-HICKORY GROVE RD,1482037,555797,35.264716,-80.735334,University City,48,,Other/Unknown,4,3,,2020,12,2020/12/28 00:00:00+00
1492596.00013405,533771.999905974,354,354,20201224-2245-02,13,Female,Hispanic,Open,,Firearm,6600 OLDE SAVANNAH RD,1492596,533772,35.204709,-80.698703,Hickory Grove,146,,Other/Unknown,5,4,,2020,12,2020/12/24 00:00:00+00
1492596.00013405,533771.999905974,355,355,20201224-2245-02,16,Female,Hispanic,Open,,Firearm,6600 OLDE SAVANNAH RD,1492596,533772,35.204709,-80.698703,Hickory Grove,146,,Other/Unknown,5,4,,2020,12,2020/12/24 00:00:00+00
1481527.99996039,577152.000088066,356,356,20201223-1934-00,50,Female,Black,Exceptionally Cleared,,Handgun,10100 WOODBERRY TRAIL LN,1481528,577152,35.323358,-80.738292,University City,65,2021/02/25 00:00:00+00,Other/Unknown,4,3,,2020,12,2020/12/23 00:00:00+00
1445981.9998583,560817.999947727,357,357,20201222-2254-03,30,Male,Black,Cleared by Arrest,,Firearm,3100 FAIRBROOK DR,1445982,560818,35.276717,-80.856417,Metro,123,2021/02/25 00:00:00+00,Argument,2,2,,2020,12,2020/12/22 00:00:00+00
1464732.00008789,529906.000092059,358,358,20201222-2205-01,24,Male,Black,Open,,Handgun,1100 MCALWAY RD,1464732,529906,35.192742,-80.791733,Providence,394,,Other/Unknown,5,5,,2020,12,2020/12/22 00:00:00+00
1480514.00001989,532317.999861225,359,359,20201221-2127-01,31,Male,Hispanic,Cleared by Arrest,,Rifle,5800 FARM POND LN,1480514,532318,35.20014,-80.739058,Hickory Grove,316,2021/01/02 00:00:00+00,Argument,5,4,CENTRAL/ALBEMARLE,2020,12,2020/12/21 00:00:00+00
1444249.00004347,583911.000021473,360,360,20201217-2032-01,31,Male,Hispanic,Cleared by Arrest,,Vehicle,5200 VALCOURT RD,1444249,583911,35.340068,-80.863675,North,209,2021/12/08 00:00:00+00,Other/Unknown,2,1,,2020,12,2020/12/17 00:00:00+00
1425290.9999018,568634.000063732,361,361,20201213-1855-00,17,Male,Black,Cleared by Arrest,,Firearm,7100 RED BUD CR,1425291,568634,35.297106,-80.926239,Freedom,137,2020/12/18 00:00:00+00,Gang,2,2,,2020,12,2020/12/13 00:00:00+00
1489296.9998423,573690.000122309,362,362,20201213-0003-01,23,Male,Black,Cleared by Arrest,,Firearm,1700 CAROWAY ST,1489297,573690,35.314218,-80.712049,University City,60,2020/12/23 00:00:00+00,Argument,4,3,,2020,12,2020/12/13 00:00:00+00
1441105.00009789,505715.999915734,363,363,20201212-1921-04,36,Male,Black,Open,,Handgun,7800 ANDOVER WOODS DR,1441105,505716,35.12509,-80.869278,Steele Creek,12,,Robbery,6,5,,2020,12,2020/12/12 00:00:00+00
1476577.00001989,525896.99990797,364,364,20201130-2058-00,46,Male,Hispanic,Cleared by Arrest,,Handgun,5700 ELECTRA LN,1476577,525897,35.182309,-80.751855,Independence,202,2020/12/02 00:00:00+00,Robbery,5,4,,2020,11,2020/11/30 00:00:00+00
1494976.99996522,577858.999986395,365,365,20201129-2333-04,48,Male,Black,Cleared by Arrest,,Firearm,2800 BUSTLEHEAD CT,1494977,577859,35.325939,-80.69325,University City,155,2020/12/17 00:00:00+00,Argument,4,3,,2020,11,2020/11/29 00:00:00+00
1442895.00012681,549484.999975979,366,366,20201127-0243-02,42,Male,Black,Cleared by Arrest,Intimate Partner,Handgun,2400 ROZZELLES FERRY RD,1442895,549485,35.245424,-80.866044,Metro,382,2020/11/27 00:00:00+00,Domestic,2,2,BEATTIES FORD/ROZZELLES FERRY,2020,11,2020/11/27 00:00:00+00
1442895.00012681,549484.999975979,367,367,20201126-2129-00,60,Male,Black,Cleared by Arrest by Another Agency,,Handgun,300 S GARDNER AV,1442895,549485,35.245424,-80.866044,Metro,382,2020/12/29 00:00:00+00,Drugs,2,2,,2020,11,2020/11/26 00:00:00+00
1432988.99992572,536500.000027388,368,368,20201120-1413-03,16,Male,Black,Cleared by Arrest,,Handgun,3000 REID AV,1432989,536500,35.209236,-80.898385,Westover,159,2020/11/25 00:00:00+00,Other/Unknown,3,2,,2020,11,2020/11/20 00:00:00+00
1472810.00000797,561927.000026315,369,369,20201107-2016-04,16,Male,Hispanic,Open,,Firearm,100 ORCHARD TRACE LN,1472810,561927,35.281109,-80.766606,North Tryon,103,,Other/Unknown,4,3,,2020,11,2020/11/07 00:00:00+00
1485021.99986213,573497.999850139,370,370,20201106-1917-00,23,Male,Black,Cleared by Arrest by Another Agency,,Handgun,9700 CAMPUS WALK LN,1485022,573498,35.313487,-80.726367,University City,219,2020/12/01 00:00:00+00,Drugs,4,3,,2020,11,2020/11/06 00:00:00+00
1475990.99987955,569302.000040054,371,371,20201104-1923-01,37,Male,Black,Cleared by Arrest,,Handgun,300 MCCULLOUGH DR,1475991,569302,35.301525,-80.756386,University City,331,2020/11/25 00:00:00+00,Other/Unknown,4,3,,2020,11,2020/11/04 00:00:00+00
1477230.00002623,531732.00004898,372,372,20201030-2332-00,26,Male,Black,Exceptionally Cleared,,Shotgun,6200 WINGED ELM CT,1477230,531732,35.198371,-80.750014,Independence,135,2021/02/11 00:00:00+00,Other/Unknown,5,4,,2020,10,2020/10/30 00:00:00+00
1463341.99991514,563435.999961063,373,373,20201028-0914-08,41,Male,Black,Cleared by Arrest,,Handgun,5300 PRINCESS ST,1463342,563436,35.284787,-80.798418,North Tryon,328,2020/12/15 00:00:00+00,Other/Unknown,4,3,,2020,10,2020/10/28 00:00:00+00
1458123.99985246,544273.999899313,374,374,20201027-1851-02,30,Male,Black,Open,,Handgun,1700 PEGRAM ST,1458124,544274,35.231885,-80.814727,Eastway,37,,Other/Unknown,1,3,,2020,10,2020/10/27 00:00:00+00
1478975.00014514,577396.99992615,375,375,20201024-0222-03,22,Male,Black,Cleared by Arrest,,Handgun,800 POTENZA DR,1478975,577397,35.323908,-80.746864,University City,65,2020/11/02 00:00:00+00,Other/Unknown,4,3,,2020,10,2020/10/24 00:00:00+00
1434056.0000883,513686.000051811,376,376,20201021-2200-01,21,Male,Black,Cleared by Arrest,,Handgun,800 FARMHURST DR,1434056,513686,35.146618,-80.893357,Steele Creek,53,2020/10/22 00:00:00+00,Drugs,3,2,,2020,10,2020/10/21 00:00:00+00
1470359.99998672,542290.999928311,377,377,20201019-1214-02,26,Male,Black,Cleared by Arrest,,Handgun,2100 KILBORNE DR,1470360,542291,35.227044,-80.773639,Eastway,90,2020/10/20 00:00:00+00,Other/Unknown,1,4,,2020,10,2020/10/19 00:00:00+00
1470359.99998672,542290.999928311,378,378,20201019-1214-02,27,Female,Black,Cleared by Arrest,,Handgun,2100 KILBORNE DR,1470360,542291,35.227044,-80.773639,Eastway,90,2020/10/20 00:00:00+00,Other/Unknown,1,4,,2020,10,2020/10/19 00:00:00+00
1452788.00002581,544747.999935567,379,379,20201016-0409-00,37,Male,Black,Cleared by Arrest,,Handgun,900 N COLLEGE ST,1452788,544748,35.232917,-80.832622,Central,476,2020/10/21 00:00:00+00,Other/Unknown,1,4,,2020,10,2020/10/16 00:00:00+00
1441119.00006989,548062.999867231,380,380,20201013-0356-02,41,Male,Black,Open,,Firearm,2600 CLYDESDALE TR,1441119,548063,35.241426,-80.871902,Metro,293,,Other/Unknown,3,2,,2020,10,2020/10/13 00:00:00+00
1445500.99983606,552602.999973565,381,381,20201012-1813-00,58,Male,Black,Cleared by Arrest,,Handgun,1200 CAMPUS ST,1445501,552603,35.254124,-80.857513,Metro,85,2020/10/14 00:00:00+00,Argument,2,2,BEATTIES FORD/ROZZELLES FERRY,2020,10,2020/10/12 00:00:00+00
1459052.99996297,580986.999963984,382,382,20201012-1748-03,21,Male,Black,Open,,Firearm,5500 W W T HARRIS BV,1459053,580987,35.332789,-80.813863,North,281,,Other/Unknown,2,3,,2020,10,2020/10/12 00:00:00+00
1475124.99997114,538085.000138223,383,383,20201009-2039-02,25,Male,Black,Cleared by Arrest,,Knife,5300 CHEVAL PL,1475125,538085,35.215722,-80.757436,Eastway,389,2020/10/10 00:00:00+00,Argument,1,4,,2020,10,2020/10/09 00:00:00+00
1438842.00003073,555172.000084892,384,384,20201009-0341-00,47,Male,Black,Open,,Firearm,3600 ROZZELLES FERRY RD,1438842,555172,35.260838,-80.879978,Metro,292,,Other/Unknown,2,2,BEATTIES FORD/ROZZELLES FERRY,2020,10,2020/10/09 00:00:00+00
1476209.00009972,564718.000021726,385,385,20201005-2129-01,20,Male,Hispanic,Open,,Handgun,400 FALLING WATERS CT,1476209,564718,35.288942,-80.755384,University City,219,,Drugs,4,3,,2020,10,2020/10/05 00:00:00+00
1437569.99995005,549830.999940142,386,386,20201001-1240-03,24,Male,Other/Unknown,Cleared by Arrest,,Handgun,1100 FERN AV,1437570,549831,35.246099,-80.883898,Metro,6,2020/10/01 00:00:00+00,Argument,3,2,,2020,10,2020/10/01 00:00:00+00
1474791.99998097,564248.999975473,387,387,20200930-1528-00,17,Male,Black,Open,,Handgun,7400 N TRYON ST,1474792,564249,35.287585,-80.760104,University City,331,2024/01/03 00:00:00+00,Other/Unknown,4,3,,2020,09,2020/09/30 00:00:00+00
1472179.99995564,556956.000125811,388,388,20200927-2044-00,17,Male,Hispanic,Cleared by Arrest,,Rifle,6100 N TRYON ST,1472180,556956,35.267422,-80.76842,North Tryon,234,2020/10/15 00:00:00+00,Robbery,4,3,,2020,09,2020/09/27 00:00:00+00
1472968.00002006,547132.000088811,389,389,20200910-0406-02,32,Female,Hispanic,Cleared by Arrest,Intimate Partner,Handgun,3400 DENSON PL,1472968,547132,35.240472,-80.765195,North Tryon,223,2020/09/18 00:00:00+00,Domestic,1,3,,2020,09,2020/09/10 00:00:00+00
